,event_id,squadnumber,team_name,player_name_x,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,player_name_y,Opponent
286,168003,19,Sunderland,Aiden McGeady,19907,7.2,90,1,1,,0,0,1,26,3,78,3,0,0,0,0,1,1,0,0,0,0,0,1,Aiden McGeady,Burton Albion
287,168003,22,Sunderland,Will Grigg,19915,6.5,90,0,0,,0,0,0,7,1,63,0,0,0,0,0,0,0,0,2,3,0,0,0,Will Grigg,Burton Albion
288,168003,31,Sunderland,Benjamin Mbunga-Kimpioka,19906,6.4,10,0,0,,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Mbunga-Kimpioka,Burton Albion
289,168003,7,Sunderland,Chris Maguire,19916,6.5,19,1,0,,0,0,0,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Maguire,Burton Albion
290,168172,1,Sunderland,Jon McLaughlin,19880,6.7,90,0,0,,1,0,0,10,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Blackpool
291,168172,12,Sunderland,Tom Flanagan,19887,6.8,90,0,0,1,0,0,0,37,0,74,0,0,3,0,0,1,1,0,0,0,0,1,0,Tom Flanagan,Blackpool
292,168172,5,Sunderland,Alim Öztürk,19896,7.2,90,0,0,,0,0,0,46,0,88,2,0,1,0,0,0,0,0,0,0,0,0,0,Alim √ñzt√ºrk,Blackpool
293,168172,28,Sunderland,Laurens De Bock,8693,7.1,90,0,0,,0,0,0,38,0,76,4,1,2,0,0,0,0,1,0,1,0,0,0,Laurens De Bock,Blackpool
294,168172,13,Sunderland,Luke O'Nien,19911,6.6,90,0,0,,0,0,0,31,1,72,2,0,2,0,0,0,0,1,3,1,0,0,0,Luke O'Nien,Blackpool
295,168172,18,Sunderland,George Dobson,20436,5.6,74,0,0,,0,0,0,27,0,81,4,0,0,0,0,0,0,1,1,4,1,2,0,George Dobson,Blackpool
296,168172,6,Sunderland,Max Power,19912,6.7,90,0,0,,0,0,0,45,2,84,1,0,1,0,0,0,0,0,2,1,0,0,0,Max Power,Blackpool
297,168172,33,Sunderland,Denver Hume,19888,6.7,90,1,1,,0,0,0,20,1,71,0,0,0,0,0,2,1,0,2,1,0,0,0,Denver Hume,Blackpool
298,168172,14,Sunderland,Duncan Watmore,19913,6.2,72,1,0,3,0,0,0,19,0,82,0,0,0,0,0,0,0,0,1,0,0,0,0,Duncan Watmore,Blackpool
299,168172,9,Sunderland,Charlie Wyke,19918,7.5,78,4,1,,0,0,1,12,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,Charlie Wyke,Blackpool
300,168172,7,Sunderland,Chris Maguire,19916,7.3,84,1,0,,0,1,0,24,3,85,0,0,0,0,0,0,0,0,3,1,0,0,0,Chris Maguire,Blackpool
301,168172,23,Sunderland,Grant Leadbitter,19904,6.6,11,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grant Leadbitter,Blackpool
302,168172,22,Sunderland,Will Grigg,19915,6.4,12,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Will Grigg,Blackpool
303,168172,11,Sunderland,Lynden Gooch,19901,6.3,18,0,0,,0,0,0,3,0,100,0,0,0,0,0,0,0,0,1,1,0,1,0,Lynden Gooch,Blackpool
304,168197,1,Sunderland,Jon McLaughlin,19880,7.3,90,0,0,,0,0,0,26,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Bolton
305,168197,4,Sunderland,Jordan Willis,19992,7.5,90,0,0,,0,0,0,31,0,72,1,2,2,0,0,2,2,1,2,0,0,0,0,Jordan Willis,Bolton
306,168197,5,Sunderland,Alim Öztürk,19896,6.7,90,0,0,,0,0,0,33,0,67,1,0,1,0,0,0,0,0,0,1,0,0,0,Alim √ñzt√ºrk,Bolton
307,168197,12,Sunderland,Tom Flanagan,19887,7.3,73,1,0,,0,0,0,22,0,78,5,0,2,0,0,0,0,0,0,2,0,1,0,Tom Flanagan,Bolton
308,168197,13,Sunderland,Luke O'Nien,19911,7.4,90,3,1,1,0,0,0,24,1,75,2,0,1,0,0,0,0,1,4,2,0,0,0,Luke O'Nien,Bolton
309,168197,6,Sunderland,Max Power,19912,7.1,90,2,0,,0,0,0,49,0,79,2,0,1,0,0,0,0,1,2,0,0,0,0,Max Power,Bolton
310,168197,23,Sunderland,Grant Leadbitter,19904,7.3,90,0,0,,0,0,0,50,2,78,0,0,1,0,0,0,0,1,1,1,0,0,0,Grant Leadbitter,Bolton
311,168197,33,Sunderland,Denver Hume,19888,6.9,90,2,0,,0,0,0,25,3,73,1,0,1,0,0,4,3,3,4,1,0,1,0,Denver Hume,Bolton
312,168197,14,Sunderland,Duncan Watmore,19913,6.6,65,1,0,,0,0,0,15,1,88,0,0,0,0,0,3,2,0,0,1,0,0,0,Duncan Watmore,Bolton
313,168197,9,Sunderland,Charlie Wyke,19918,7,90,2,1,,0,0,0,15,2,78,0,0,0,0,0,0,0,0,1,4,0,0,0,Charlie Wyke,Bolton
314,168197,11,Sunderland,Lynden Gooch,19901,6.6,79,4,0,,0,0,0,14,1,82,0,0,0,0,0,2,2,2,4,0,0,0,0,Lynden Gooch,Bolton
315,168197,28,Sunderland,Laurens De Bock,8693,6.9,17,0,0,,0,0,0,13,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,Laurens De Bock,Bolton
316,168197,7,Sunderland,Chris Maguire,19916,6.6,25,3,1,,0,0,0,5,1,55,1,0,0,0,0,0,0,0,0,1,0,0,0,Chris Maguire,Bolton
317,168197,10,Sunderland,Marc McNulty,44853,6.7,11,1,1,,0,0,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc McNulty,Bolton
318,168215,1,Sunderland,Jon McLaughlin,19880,7.1,90,0,0,,1,0,0,17,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Fleetwood Town
319,168215,4,Sunderland,Jordan Willis,19992,6.6,67,0,0,,0,0,0,28,0,75,1,0,0,0,0,0,0,0,0,1,0,1,0,Jordan Willis,Fleetwood Town
320,168215,5,Sunderland,Alim Öztürk,19896,6.8,90,0,0,,0,0,0,40,0,83,2,1,1,0,0,0,0,1,0,1,0,0,0,Alim √ñzt√ºrk,Fleetwood Town
321,168215,3,Sunderland,Joel Lynch,19581,7.3,90,2,0,,0,0,0,32,1,56,2,0,2,0,0,0,0,0,1,1,0,0,0,Joel Lynch,Fleetwood Town
322,168215,13,Sunderland,Luke O'Nien,19911,7,90,2,0,,0,0,0,37,2,84,2,0,1,0,0,3,1,1,0,0,0,0,0,Luke O'Nien,Fleetwood Town
323,168215,18,Sunderland,George Dobson,20436,7.3,78,2,0,,0,0,0,32,1,82,3,1,0,0,0,1,1,1,2,2,0,1,0,George Dobson,Fleetwood Town
324,168215,6,Sunderland,Max Power,19912,7.2,90,0,0,,0,0,0,46,2,88,0,1,0,0,0,0,0,0,0,1,0,0,0,Max Power,Fleetwood Town
325,168215,33,Sunderland,Denver Hume,19888,6.6,90,2,0,,0,0,0,22,2,61,1,0,1,0,0,2,2,1,0,1,0,0,0,Denver Hume,Fleetwood Town
326,168215,7,Sunderland,Chris Maguire,19916,8.1,90,3,2,,0,0,1,36,4,78,3,1,0,0,0,2,2,1,2,0,0,0,1,Chris Maguire,Fleetwood Town
327,168215,9,Sunderland,Charlie Wyke,19918,7,90,3,1,,0,0,0,13,1,76,2,2,0,0,0,0,0,0,3,3,0,0,0,Charlie Wyke,Fleetwood Town
328,168215,11,Sunderland,Lynden Gooch,19901,7.2,90,3,0,,0,0,0,21,2,70,0,0,0,0,0,0,0,2,1,2,0,0,0,Lynden Gooch,Fleetwood Town
329,168215,10,Sunderland,Marc McNulty,44853,6.7,12,1,0,,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc McNulty,Fleetwood Town
330,168215,14,Sunderland,Duncan Watmore,19913,6.8,23,2,0,,0,0,0,6,0,60,0,0,0,0,0,1,1,2,1,0,0,0,0,Duncan Watmore,Fleetwood Town
331,168202,1,Sunderland,Jon McLaughlin,19880,6.5,90,0,0,,1,0,0,8,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,Jon McLaughlin,Doncaster
332,168202,4,Sunderland,Jordan Willis,19992,6.8,90,0,0,,0,0,0,13,1,44,1,0,1,0,0,0,0,0,0,0,0,0,0,Jordan Willis,Doncaster
333,168202,5,Sunderland,Alim Öztürk,19896,6.9,90,0,0,,0,0,0,14,1,66,1,0,2,0,0,0,0,0,0,1,0,1,0,Alim √ñzt√ºrk,Doncaster
334,168202,3,Sunderland,Joel Lynch,19581,6.9,90,0,0,,0,0,0,24,0,57,2,0,3,0,0,0,0,0,1,2,0,1,0,Joel Lynch,Doncaster
335,168202,13,Sunderland,Luke O'Nien,19911,7.5,90,1,1,1,0,0,0,36,1,76,5,0,2,0,0,0,0,0,2,0,0,0,0,Luke O'Nien,Doncaster
336,168202,18,Sunderland,George Dobson,20436,6.8,90,1,0,,0,0,0,34,0,68,5,0,1,0,0,1,0,1,1,0,0,0,0,George Dobson,Doncaster
337,168202,6,Sunderland,Max Power,19912,6.4,90,0,0,,0,0,0,32,1,76,0,0,0,0,0,0,0,1,0,0,0,0,0,Max Power,Doncaster
338,168202,33,Sunderland,Denver Hume,19888,6.4,90,0,0,,0,1,0,18,1,64,0,0,1,0,0,1,1,0,0,1,0,0,0,Denver Hume,Doncaster
339,168202,7,Sunderland,Chris Maguire,19916,8.7,90,4,2,,0,1,1,29,2,64,1,0,0,0,0,0,0,0,3,2,0,1,0,Chris Maguire,Doncaster
340,168202,9,Sunderland,Charlie Wyke,19918,6.7,90,4,1,1,0,0,0,22,1,62,1,0,0,0,0,0,0,0,4,7,0,0,0,Charlie Wyke,Doncaster
341,168202,11,Sunderland,Lynden Gooch,19901,7.1,80,1,1,,0,0,1,18,1,62,1,0,0,0,0,1,1,1,0,0,0,1,0,Lynden Gooch,Doncaster
342,168202,14,Sunderland,Duncan Watmore,19913,6.6,10,0,0,,0,0,0,1,0,50,0,0,0,0,0,1,1,0,0,0,0,0,0,Duncan Watmore,Doncaster
343,168233,1,Sunderland,Jon McLaughlin,19880,6.7,90,0,0,,1,1,0,16,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Lincoln City
344,168233,4,Sunderland,Jordan Willis,19992,6.6,90,1,1,,0,0,0,32,0,68,1,1,0,0,0,0,0,1,1,0,0,0,0,Jordan Willis,Lincoln City
345,168233,5,Sunderland,Alim Öztürk,19896,6.9,90,0,0,,0,0,0,39,0,84,1,0,2,0,0,0,0,0,1,1,0,0,0,Alim √ñzt√ºrk,Lincoln City
346,168233,12,Sunderland,Tom Flanagan,19887,7.5,90,2,1,,0,0,1,33,0,60,0,2,3,0,0,1,1,1,1,0,0,0,0,Tom Flanagan,Lincoln City
347,168233,13,Sunderland,Luke O'Nien,19911,7.2,90,2,0,,0,0,0,36,1,80,2,1,1,0,0,1,1,2,4,4,0,1,0,Luke O'Nien,Lincoln City
348,168233,18,Sunderland,George Dobson,20436,7.2,90,0,0,,0,0,0,54,1,93,7,0,1,0,0,1,0,1,1,4,0,0,0,George Dobson,Lincoln City
349,168233,6,Sunderland,Max Power,19912,7.4,90,2,0,,0,0,0,63,1,90,3,0,1,0,0,2,1,1,1,1,0,0,0,Max Power,Lincoln City
350,168233,33,Sunderland,Denver Hume,19888,6.7,90,1,0,,0,0,0,25,2,78,1,0,1,0,0,2,1,1,0,0,0,0,0,Denver Hume,Lincoln City
351,168233,7,Sunderland,Chris Maguire,19916,7.4,64,2,1,,0,1,0,20,3,80,1,0,1,0,0,3,2,1,0,1,0,0,0,Chris Maguire,Lincoln City
352,168233,9,Sunderland,Charlie Wyke,19918,6.9,90,2,1,,0,0,0,16,0,66,2,0,0,0,0,0,0,0,2,3,0,0,0,Charlie Wyke,Lincoln City
353,168233,11,Sunderland,Lynden Gooch,19901,8.3,89,1,1,,0,0,1,18,0,62,1,0,0,0,0,1,0,1,1,0,0,0,0,Lynden Gooch,Lincoln City
354,168233,23,Sunderland,Grant Leadbitter,19904,–,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grant Leadbitter,Lincoln City
355,168233,14,Sunderland,Duncan Watmore,19913,6.5,26,0,0,,0,0,0,4,0,66,1,0,0,0,0,2,1,0,0,0,0,0,0,Duncan Watmore,Lincoln City
356,168245,1,Sunderland,Jon McLaughlin,19880,8.2,90,0,0,,0,0,0,14,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Wycombe
357,168245,4,Sunderland,Jordan Willis,19992,7.6,90,2,0,,0,1,0,16,3,53,0,0,0,0,0,1,1,0,2,1,0,0,0,Jordan Willis,Wycombe
358,168245,5,Sunderland,Alim Öztürk,19896,7.4,90,0,0,,0,0,0,22,1,78,1,1,1,0,0,0,0,0,1,0,0,0,0,Alim √ñzt√ºrk,Wycombe
359,168245,12,Sunderland,Tom Flanagan,19887,7.2,45,1,1,,0,0,0,11,0,73,1,1,0,0,0,0,0,0,2,1,0,0,0,Tom Flanagan,Wycombe
360,168245,13,Sunderland,Luke O'Nien,19911,7.1,90,0,0,1,0,0,0,23,2,67,2,0,1,0,0,0,0,0,2,2,0,0,0,Luke O'Nien,Wycombe
361,168245,18,Sunderland,George Dobson,20436,7.3,90,0,0,,0,0,0,31,0,67,3,0,1,0,0,2,2,0,2,1,0,0,0,George Dobson,Wycombe
362,168245,6,Sunderland,Max Power,19912,6.7,90,0,0,,0,0,0,29,0,82,0,1,2,0,0,0,0,1,1,1,0,0,0,Max Power,Wycombe
363,168245,33,Sunderland,Denver Hume,19888,7,90,2,1,,0,0,1,18,0,62,2,0,0,0,0,0,0,1,0,0,0,0,0,Denver Hume,Wycombe
364,168245,7,Sunderland,Chris Maguire,19916,8.9,90,4,2,1,0,0,2,25,3,78,1,0,0,0,0,1,1,0,2,1,0,1,1,Chris Maguire,Wycombe
365,168245,9,Sunderland,Charlie Wyke,19918,7.5,90,4,1,1,0,0,1,16,3,57,0,0,0,0,0,0,0,1,1,5,0,0,0,Charlie Wyke,Wycombe
366,168245,11,Sunderland,Lynden Gooch,19901,8.1,85,4,1,,0,1,0,11,2,68,0,1,0,0,0,0,0,0,4,2,0,0,0,Lynden Gooch,Wycombe
367,168245,3,Sunderland,Joel Lynch,19581,6.8,45,0,0,,0,0,0,6,0,54,0,2,0,0,0,0,0,0,1,3,0,1,0,Joel Lynch,Wycombe
368,168245,10,Sunderland,Marc McNulty,44853,6.5,9,0,0,,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc McNulty,Wycombe
369,168269,1,Sunderland,Jon McLaughlin,19880,7.2,90,0,0,,0,0,0,25,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Doncaster
370,168269,4,Sunderland,Jordan Willis,19992,7,90,0,0,,0,0,0,26,1,65,1,0,2,0,0,1,0,0,1,0,0,0,0,Jordan Willis,Doncaster
371,168269,5,Sunderland,Alim Öztürk,19896,7.3,90,0,0,,0,0,0,34,0,91,0,0,1,0,0,0,0,1,1,1,0,1,0,Alim √ñzt√ºrk,Doncaster
372,168269,3,Sunderland,Joel Lynch,19581,7,90,1,0,,0,0,0,30,0,60,0,2,1,0,0,0,0,1,0,0,0,0,0,Joel Lynch,Doncaster
373,168269,13,Sunderland,Luke O'Nien,19911,7.7,90,2,1,,0,0,0,37,2,74,4,0,1,0,0,2,0,0,1,0,0,0,0,Luke O'Nien,Doncaster
374,168269,18,Sunderland,George Dobson,20436,7,90,1,0,,0,0,0,38,0,79,6,0,1,0,0,0,0,2,0,0,0,0,0,George Dobson,Doncaster
375,168269,6,Sunderland,Max Power,19912,6.4,90,3,0,,0,0,0,49,0,79,0,0,1,0,0,1,1,2,1,1,0,0,0,Max Power,Doncaster
376,168269,33,Sunderland,Denver Hume,19888,6.8,90,0,0,,0,0,0,39,0,81,0,0,2,0,0,3,2,0,3,0,0,0,0,Denver Hume,Doncaster
377,168269,7,Sunderland,Chris Maguire,19916,7.3,72,2,0,,0,0,0,17,2,81,0,0,0,0,0,3,2,0,1,1,0,0,0,Chris Maguire,Doncaster
378,168269,9,Sunderland,Charlie Wyke,19918,6.8,72,1,0,,0,0,0,12,0,50,0,0,0,0,0,0,0,0,1,1,0,1,0,Charlie Wyke,Doncaster
379,168269,11,Sunderland,Lynden Gooch,19901,6.6,90,0,0,,0,0,0,23,1,85,1,0,1,0,0,3,2,1,2,1,0,0,0,Lynden Gooch,Doncaster
380,168269,8,Sunderland,Kyle Lafferty,1759,6.8,18,0,0,,0,0,0,6,0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,Kyle Lafferty,Doncaster
381,168269,14,Sunderland,Duncan Watmore,19913,6.6,18,2,2,,0,0,0,5,0,100,0,0,0,0,0,2,0,0,0,0,0,0,0,Duncan Watmore,Doncaster
382,168279,1,Sunderland,Jon McLaughlin,19880,7.1,90,0,0,,0,0,0,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Tranmere Rovers
383,168279,4,Sunderland,Jordan Willis,19992,7.1,90,0,0,,0,0,0,12,0,46,1,1,1,0,0,0,0,0,0,0,0,0,0,Jordan Willis,Tranmere Rovers
384,168279,26,Sunderland,Bailey Wright,19266,7,90,2,0,,0,0,0,11,0,55,1,2,1,0,0,0,0,1,1,1,0,0,0,Bailey Wright,Tranmere Rovers
385,168279,3,Sunderland,Joel Lynch,19581,6.7,90,0,0,1,0,0,0,15,1,39,1,0,3,0,0,0,0,0,1,3,0,1,0,Joel Lynch,Tranmere Rovers
386,168279,13,Sunderland,Luke O'Nien,19911,7.2,90,0,0,,0,0,0,28,1,58,1,0,2,0,0,1,1,1,3,0,0,0,0,Luke O'Nien,Tranmere Rovers
387,168279,18,Sunderland,George Dobson,20436,7,90,0,0,,0,0,0,34,1,73,3,0,0,0,0,1,1,0,2,2,0,1,0,George Dobson,Tranmere Rovers
388,168279,6,Sunderland,Max Power,19912,7,90,0,0,,0,0,0,20,0,64,3,1,0,0,0,0,0,0,1,0,0,0,0,Max Power,Tranmere Rovers
389,168279,33,Sunderland,Denver Hume,19888,6.8,90,0,0,,0,0,0,13,1,76,1,0,0,0,0,0,0,0,1,0,0,0,0,Denver Hume,Tranmere Rovers
390,168279,7,Sunderland,Chris Maguire,19916,7.1,89,0,0,,0,1,0,23,1,76,5,0,0,0,0,1,0,1,1,3,0,1,0,Chris Maguire,Tranmere Rovers
391,168279,9,Sunderland,Charlie Wyke,19918,6.9,90,1,1,,0,0,1,13,0,61,1,0,0,0,0,0,0,1,2,4,0,0,0,Charlie Wyke,Tranmere Rovers
392,168279,11,Sunderland,Lynden Gooch,19901,6.5,90,2,0,,0,0,0,15,0,71,0,0,0,0,0,1,1,0,0,1,0,0,0,Lynden Gooch,Tranmere Rovers
393,168279,28,Sunderland,Josh Scowen,19589,–,1,0,0,,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh Scowen,Tranmere Rovers
394,168290,1,Sunderland,Jon McLaughlin,19880,6.4,90,0,0,,2,0,0,14,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Portsmouth
395,168290,4,Sunderland,Jordan Willis,19992,6,90,0,0,,0,0,0,19,0,48,1,0,1,0,0,1,0,1,2,0,0,0,0,Jordan Willis,Portsmouth
396,168290,26,Sunderland,Bailey Wright,19266,6.4,90,0,0,,0,0,0,12,0,38,2,1,1,0,0,0,0,1,1,1,0,0,0,Bailey Wright,Portsmouth
397,168290,3,Sunderland,Joel Lynch,19581,6.6,90,0,0,,0,0,0,13,1,48,1,1,1,0,0,1,1,0,1,3,0,0,0,Joel Lynch,Portsmouth
398,168290,13,Sunderland,Luke O'Nien,19911,7.1,90,2,1,,0,0,0,19,0,57,1,0,2,0,0,0,0,0,0,3,0,0,0,Luke O'Nien,Portsmouth
399,168290,18,Sunderland,George Dobson,20436,6.8,90,0,0,,0,0,0,30,0,75,2,2,2,0,0,1,1,2,0,2,0,1,0,George Dobson,Portsmouth
400,168290,6,Sunderland,Max Power,19912,6.3,90,0,0,,0,0,0,26,1,78,0,0,2,0,0,0,0,2,0,2,0,0,0,Max Power,Portsmouth
401,168290,33,Sunderland,Denver Hume,19888,6.1,69,0,0,,0,0,0,12,1,54,0,0,1,0,0,0,0,0,0,1,0,0,0,Denver Hume,Portsmouth
402,168290,7,Sunderland,Chris Maguire,19916,6.8,69,1,0,,0,0,0,21,0,67,1,0,0,0,0,1,1,2,2,0,0,0,0,Chris Maguire,Portsmouth
403,168290,9,Sunderland,Charlie Wyke,19918,6.5,45,1,1,,0,0,0,5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,Charlie Wyke,Portsmouth
404,168290,11,Sunderland,Lynden Gooch,19901,6.5,90,0,0,,0,0,0,25,0,78,0,0,0,0,0,1,1,1,3,0,0,1,0,Lynden Gooch,Portsmouth
405,168290,42,Sunderland,Antoine Semenyo,19281,6.1,21,0,0,,0,0,0,1,1,100,0,0,0,0,0,1,0,1,0,1,0,1,0,Antoine Semenyo,Portsmouth
406,168290,8,Sunderland,Kyle Lafferty,1759,6.5,45,0,0,1,0,0,0,5,0,71,0,0,0,0,0,0,0,0,1,1,0,0,0,Kyle Lafferty,Portsmouth
407,168290,14,Sunderland,Duncan Watmore,19913,6.6,21,1,0,1,0,0,0,3,0,100,0,0,0,0,0,3,2,0,0,0,0,0,0,Duncan Watmore,Portsmouth
408,168303,1,Sunderland,Jon McLaughlin,19880,7.2,90,0,0,,0,0,0,18,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,Jon McLaughlin,Ipswich Town
409,168303,4,Sunderland,Jordan Willis,19992,7.4,90,1,0,,0,0,0,21,0,51,1,2,0,0,0,1,1,0,1,0,0,0,0,Jordan Willis,Ipswich Town
410,168303,26,Sunderland,Bailey Wright,19266,7,90,1,0,,0,0,0,17,0,60,0,1,1,0,0,1,1,0,0,2,0,0,0,Bailey Wright,Ipswich Town
411,168303,12,Sunderland,Tom Flanagan,19887,6.9,90,0,0,,0,0,0,22,0,57,2,0,0,0,0,0,0,1,0,1,0,1,0,Tom Flanagan,Ipswich Town
412,168303,13,Sunderland,Luke O'Nien,19911,7,90,1,0,,0,0,0,38,1,73,1,1,2,0,0,1,0,0,3,2,0,1,0,Luke O'Nien,Ipswich Town
413,168303,18,Sunderland,George Dobson,20436,7.1,90,1,0,,0,0,0,37,1,86,1,0,0,0,0,1,1,1,1,0,0,0,0,George Dobson,Ipswich Town
414,168303,6,Sunderland,Max Power,19912,6.6,90,3,1,,0,0,0,23,0,69,1,0,0,0,0,1,1,3,0,0,0,0,0,Max Power,Ipswich Town
415,168303,33,Sunderland,Denver Hume,19888,7.2,79,2,0,,0,0,0,11,1,55,0,1,1,0,0,0,0,0,0,0,0,0,0,Denver Hume,Ipswich Town
416,168303,7,Sunderland,Chris Maguire,19916,8.2,90,4,1,,0,0,1,38,3,76,4,0,2,0,0,1,1,0,3,2,0,0,0,Chris Maguire,Ipswich Town
417,168303,9,Sunderland,Charlie Wyke,19918,6.7,90,1,1,2,0,0,0,18,0,72,0,0,0,0,0,0,0,1,2,2,0,0,0,Charlie Wyke,Ipswich Town
418,168303,11,Sunderland,Lynden Gooch,19901,7.1,89,1,0,,0,0,0,21,1,77,1,0,1,0,0,3,3,1,1,1,0,0,0,Lynden Gooch,Ipswich Town
419,168303,2,Sunderland,Connor McLaughlin,19633,–,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McLaughlin,Ipswich Town
420,168303,8,Sunderland,Kyle Lafferty,1759,6.9,11,0,0,,0,1,0,2,1,50,0,0,0,0,0,1,1,0,0,0,0,0,0,Kyle Lafferty,Ipswich Town
421,168315,1,Sunderland,Jon McLaughlin,19880,7.1,90,0,0,,0,0,0,12,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Rochdale
422,168315,4,Sunderland,Jordan Willis,19992,6.9,90,0,0,,0,0,0,47,0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,Jordan Willis,Rochdale
423,168315,26,Sunderland,Bailey Wright,19266,7.4,90,1,0,,0,0,0,46,0,93,1,0,0,0,0,0,0,0,1,0,0,0,0,Bailey Wright,Rochdale
424,168315,12,Sunderland,Tom Flanagan,19887,7.3,90,0,0,,0,0,0,57,0,86,3,0,3,0,0,0,0,1,1,0,0,0,0,Tom Flanagan,Rochdale
425,168315,13,Sunderland,Luke O'Nien,19911,7.5,90,4,3,1,0,0,0,55,2,78,3,0,1,0,0,1,1,2,3,3,0,0,0,Luke O'Nien,Rochdale
426,168315,18,Sunderland,George Dobson,20436,7,90,0,0,,0,0,0,50,0,89,3,0,1,0,0,0,0,2,0,1,0,0,0,George Dobson,Rochdale
427,168315,6,Sunderland,Max Power,19912,7.1,90,1,0,,0,0,0,53,0,96,1,0,1,0,0,0,0,0,1,0,0,0,0,Max Power,Rochdale
428,168315,33,Sunderland,Denver Hume,19888,6.6,90,0,0,1,0,0,0,38,0,76,0,0,0,0,0,1,1,0,1,0,0,0,0,Denver Hume,Rochdale
429,168315,7,Sunderland,Chris Maguire,19916,8.1,72,0,0,,0,1,0,30,4,75,0,0,0,0,0,5,5,3,1,1,0,0,0,Chris Maguire,Rochdale
430,168315,9,Sunderland,Charlie Wyke,19918,6.6,85,1,0,,0,0,0,12,1,80,0,0,0,0,0,0,0,0,0,2,0,0,0,Charlie Wyke,Rochdale
431,168315,11,Sunderland,Lynden Gooch,19901,8.6,78,5,3,,0,0,2,17,0,68,0,0,0,0,0,2,1,0,1,0,0,0,0,Lynden Gooch,Rochdale
